name,code,series_code,series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Tuvalu,TUV,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2381,6468907127","2453,9758003522","2506,9067010739","2596,5603337846","2852,9829772883","2698,4620224151","2530,4688739267","2777,2962258103","3197,8146208702","3134,67055455","3079,5301179793","3099,5810383002","3301,3297939777","3148,1489551793","3065,7168577468","2910,71379687","2940,7114479264","3095,0985868895","3310,8351644341","3133,4634303266","3021,8895281015","3247,4279012262","3223,6713875707","3237,1484798001","3282,5238570017","3340,7700573399","3402,7217711173",..
Uganda,UGA,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"303,2818872948","311,0857491804","300,4076739226","281,1111931373","272,7497038482","273,7839775246","286,0809427997","293,7407895065","302,1261067338","308,2730271191","308,3430274047","323,2289285938","333,0051405273","359,7642477418","380,3386529327","387,6006187294","394,2472953425","412,7984775577","412,1963803927","419,33578376","440,6521744746","453,1977925696","467,4799653338","480,0953534153","513,7527599644","538,0393685094","565,067857795","583,0970214526","595,2061732185","629,2404465058","631,5551181196","632,4861378091","642,877313665","654,1365052312","662,4343274601",..
Ukraine,UKR,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4020,5832061597","4105,5207483539","4243,77461395","3965,382722604","3624,2926334875","3263,3718571305","2797,5684059845","2166,6930208063","1917,451371533","1741,0887143969","1704,3140236587","1686,9417870992","1699,5174728277","1817,9971010936","2005,3151415288","2130,6585585667","2349,9315077158","2654,3335476856","2746,049802029","2966,5000622377","3220,0135574842","3311,958409541","2834,3432451346","2965,1423654977","3138,4650700149","3153,739244692","3160,0837358016","3123,9155722625","2828,8853902998","2905,8574403437",..
United Arab Emirates,ARE,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"102479,189034393","102319,727514163","107452,18038336","92822,3616039069","100480,436764231","113682,038244614","110644,551564704","97254,0615227025","87942,902687767","86936,8490892883","79439,2866285564","63832,1312517683","62248,9287498876","57136,0525999693","60523,2281305092","67606,9169233671","64386,0911209448","62821,1576886423","60133,1929557377","60932,2776417447","61818,2337791355","62294,1289696621","64176,4841609177","61231,2297229213","59845,0370389604","62833,2510712003","60434,6739832762","58707,0071667036","59867,2899395864","60042,5973540766","56199,0292674233","53926,5970978142","48260,0109053853","43658,9447787703","37203,397993339","35049,1483168035","35550,8312723962","36408,4975478578","38064,004422593","39034,3762747338","40159,5578756588","40864,2498465749",..
United Kingdom,GBR,gdp_pc,GDP per capita (constant 2010 US$),"13827,4496385702","14075,859420582","14142,2552886594","14592,1446600407","15227,9942651415","15552,4581437103","15783,9188434693","16061,9457508235","16620,8698534702","16891,6220330513","17934,1914233533","18481,7312079758","19211,5565102857","20422,4890665009","19906,8423382163","19613,8638199645","20189,6056528455","20689,6570174983","21557,8497405212","22344,3683774667","21865,1280768346","21688,996340987","22132,9982467986","23059,570217066","23547,1646756091","24479,4254258214","25185,8304019841","26465,9950111805","27925,0812363712","28568,1265388053","28691,2928745059","28291,9219603782","28321,0345262059","28967,1550453556","30014,5813988982","30674,6055465252","31373,3411897037","32556,3166954329","33480,1660134045","34442,1070945849","35576,7668473642","36341,7097504855","37077,6483548939","38132,8410859077","38813,0216936727","39740,9029213191","40418,747304743","41050,4059264847","40536,1348574428","38545,9158164225","38893,0184937365","39150,7560185113","39455,4121361028","39996,5019019858","40908,7458550667","41536,9191150355","42039,7363643926",..
United States,USA,gdp_pc,GDP per capita (constant 2010 US$),"17036,8851695882","17142,1937673897","17910,2787901684","18431,1584040472","19231,1718590604","20207,7495376936","21274,1354890107","21569,8356088859","22380,6067673191","22850,010833783","23309,6209459064","23775,2769229658","24760,1453772345","25908,9128017215","25540,5010030208","25239,919905729","26347,809281996","27286,2515144911","28500,2404573534","29082,5937779654","28734,3992597646","29191,9994879416","28362,4946163409","29406,2574686046","31268,9756446518","32306,8330567744","33133,6954441913","33975,6547953064","35083,9690428182","36033,3302026992","36312,4141825874","35803,8684213439","36566,1737698527","37078,04968394","38104,9724675631","38677,7150883663","39681,5198579033","40965,8466450522","42292,8912011426","43768,8849928326","45055,817918284","45047,4871976844","45428,6456781274","46304,0360895612","47614,2798621765","48755,6160606735","49575,401013591","49979,5338429195","49364,6445500336","47575,608562749","48373,8788155779","48783,4685866408","49497,5858531423","49976,6287666224","50881,1068630546","51956,5834682621","52364,2440246182",..
Upper middle income,UMC,gdp_pc,GDP per capita (constant 2010 US$),"1378,4345234849","1398,0765650212","1431,3679494699","1463,7302561476","1550,4447463153","1621,5551973046","1669,2032573002","1701,119954531","1782,5949325006","1873,4461727105","1975,8590470994","2058,9733860017","2169,6815922565","2296,9114883292","2391,1842037243","2450,0663056726","2578,6463274681","2633,5672942858","2665,0122713085","2746,1585960222","2814,1517970196","2804,7663858941","2824,3390368744","2794,9288177673","2887,0100220711","2970,5273916191","3046,0792181423","3141,5668790685","3177,2359477343","3191,3087452099","3197,7927382065","3191,6747382778","3165,3071474932","3222,8044829581","3256,9379959692","3325,3238565911","3435,2298075857","3573,1552736989","3616,3650533475","3681,7554196804","3867,2580609575","3955,9997123146","4092,8574963311","4274,0918211557","4580,8644614582","4872,9544157141","5236,0390233988","5667,8433650795","5956,2203698521","6001,3352778049","6406,2269138655","6761,8731697861","7038,6661161817","7335,8460282931","7575,9006675762","7769,9382453549","7998,4577664652",..
Uruguay,URY,gdp_pc,GDP per capita (constant 2010 US$),"5474,6215284448","5539,0189534783","5384,392964283","5329,6251424741","5397,7101310184","5395,1508880844","5502,5233747565","5248,8414252049","5300,4182441299","5570,5763969436","5670,610716335","5639,3436581832","5558,6781305978","5572,7075583216","5730,0201632836","6066,2649826528","6280,0222635479","6336,4676229953","6633,1998108845","6995,6121789294","7354,2275417912","7419,9144018284","6652,2675773558","5930,2840313372","5824,9464688902","5872,5709553181","6349,6039706169","6814,5813387291","6872,3892595771","6903,5250046641","6877,2871745716","7070,5058981839","7576,1460892829","7720,4666027512","8221,9494453662","8044,6417504367","8432,6211424503","9089,1229066613","9438,8830569422","9207,792289212","8997,6601249686","8636,5452682747","7967,1625668353","8036,4792262401","8442,549557559","9068,2392115989","9424,5169938065","10014,8720200543","10698,052015718","11112,4560332721","11938,2120047097","12512,9134818312","12913,1040795096","13467,4378393048","13856,6951843558","13859,4073976697","14009,9984403322",..
Uzbekistan,UZB,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"940,4661835438","1001,602915997","1007,8663757854","997,487614193","971,6406686298","842,8243730371","804,9381075915","748,2473279012","728,2351846081","726,5841523995","750,0913770179","769,8543246658","794,3493887363","813,2037694894","836,6986545039","859,5821276951","885,3221269224","942,5540545692","996,8680521193","1056,6668126612","1145,0838067693","1228,264565363","1305,5382130691","1377,0821404694","1451,8835053097","1547,981560435","1645,9107213977","1744,4912428693","1851,4727790524","1961,4821746984",..
Vanuatu,VUT,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2400,0210644929","2070,2983201789","2103,612748961","2273,9527849569","2529,8860589693","2710,3842814622","2675,2727440876","2611,2696542732","2478,1957823465","2379,1363031117","2356,7193723896","2564,6539851215","2572,4666524052","2563,239998475","2508,6190831795","2662,6025168708","2625,1627710876","2630,5303658068","2709,3414331922","2777,0228221708","2736,1233402653","2839,9324726124","2679,6555429723","2481,5229313612","2522,9228140471","2556,8994335711","2625,2690680297","2777,6659558962","2850,7230478995","2962,0082239378","2987,9351699181","2965,8024343484","2932,8720814288","2916,6393534379","2907,6102308007","2909,7754175811","2823,7078287569","2873,6929366553",..
"Venezuela, RB",VEN,gdp_pc,GDP per capita (constant 2010 US$),"12449,4994172367","12368,9493552823","12922,1040177061","12926,5715036173","13840,8539413906","13905,7195492934","13629,5624852044","13545,9784585488","14066,9633734264","13720,5754865802","14329,419572883","14115,006194518","13890,4157765252","14465,325238529","14358,9506377002","14369,0295970089","15053,3762581753","15557,2658460224","15485,9592521845","15180,2396888811","14119,3214013969","13695,116109925","13060,0880365412","12242,0742619946","12097,9711367185","11809,6182833833","12256,1078101108","12371,9888370891","12763,5743658404","11383,3597081306","11830,6326820489","12681,5732156537","13148,1442946352","12896,4223336048","12325,100207673","12545,1973689765","12265,3092111554","12786,9902764532","12574,6902183046","11597,9454156517","11799,8331310304","11975,3308170734","10717,1389195076","9710,2652973646","11285,8225266766","12237,8829531152","13221,4206604979","14143,6579502867","14652,17842463","13961,8857748739","13545,2058384559","13902,4522897544","14473,4698521084","14462,3581809876","13708,9847433362",..,..,..
Vietnam,VNM,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"376,6193252328","382,0112831476","383,8012199465","388,7066765132","399,7042373655","419,8599249753","431,8817237861","448,0271535756","476,7757484437","505,1100338056","539,6081213729","581,0760827726","625,5842687628","667,1428596971","696,6100201706","721,2356680952","761,6101712349","800,2599285832","842,3655167726","891,8711814112","950,1299116848","1012,3707074289","1073,0128002923","1138,8736825935","1191,9987532658","1244,0371524866","1310,3702729413","1377,1339839229","1433,1291439162","1493,5625096893","1565,0204974802","1651,2346752894","1735,2909543746",..
Virgin Islands (U.S.),VIR,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"36687,0545096164","36565,8293918274","37654,2742802559","39026,6545559329","40472,6629527254","42118,3562605834","42491,4540238815","39667,1915982753","40043,1901659314","36798,6990347292","31301,0017253779","29525,4709952457","29284,7572900726","29389,0576736406",..,..
West Bank and Gaza,PSE,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1895,3706195859","1941,3843339235","1878,9268529375","2060,165103748","2296,0471567258","2423,4462002424","2160,1826742306","1909,6309020319","1628,9721852478","1810,429692507","1947,2840366069","2103,1335312154","1970,1086773754","2046,9712650314","2109,7167258115","2227,1258432732","2338,719876823","2551,4157408957","2631,4434915478","2610,6998840314","2529,9962564745","2541,3197376994","2570,6757225107",..
World,WLD,gdp_pc,GDP per capita (constant 2010 US$),"3693,4775434778","3801,7275889368","3944,9797437763","4065,7096039948","4249,2176595792","4394,9958249157","4553,3561100002","4658,6690250223","4848,2581094573","5038,7767376402","5166,3676252524","5277,9955295715","5470,3597320427","5715,1888139095","5717,2538910628","5655,4031267741","5854,0453866439","5983,8929393446","6115,709952462","6258,851893737","6271,4006630806","6281,1320340081","6192,0542490915","6229,5530107138","6399,8744838008","6533,231114755","6632,1077831957","6748,9499727827","6939,8702254031","7076,9748723696","7164,7543614102","7149,1300532705","7164,5448875023","7169,5070164379","7275,1693824569","7385,3205156071","7525,7294627336","7694,8010723035","7780,5440865842","7927,1673864236","8167,6416615766","8217,7731650778","8288,7183441217","8423,2161769211","8689,4274139956","8911,7070657351","9182,0233378143","9455,5980459072","9509,3572717768","9230,5419649523","9513,3048459649","9700,628138534","9819,5637368034","9958,1118187555","10121,9392902973","10286,6172926753","10419,7248822771",..
"Yemen, Rep.",YEM,gdp_pc,GDP per capita (constant 2010 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"972,5828235775","984,4300767557","1012,1514044314","1000,7158375534","1018,8864871148","1032,520890114","1041,7035135761","1061,4907859962","1092,8010926507","1102,6130781863","1138,2471418168","1148,4276163389","1160,2432389541","1170,143593952","1182,8982496716","1214,7046656961","1219,0074614753","1225,4723860388","1235,8115887039","1249,0336779361","1309,2319597359","1112,3519318758","1108,8951930316","1132,0988061433","1101,1174435602","772,0338214701","679,6673600301",..
Zambia,ZMB,gdp_pc,GDP per capita (constant 2010 US$),"1508,4426909106","1482,5198255989","1400,8395748269","1401,4621733592","1523,5414485401","1722,0803054343","1576,266197601","1649,1977068905","1618,4813344418","1560,8053506583","1582,7731848059","1528,7360941165","1612,6881096061","1542,1423297346","1584,6726806116","1495,658047045","1534,8499114963","1415,5982681629","1375,8775236975","1289,660466868","1284,2512882457","1317,6038564694","1237,5911945035","1173,0985808849","1131,4599053321","1113,9565621119","1088,309065935","1084,8952458321","1120,5095070014","1078,7047748464","1044,9706068495","1017,6559726144","974,8938576163","1015,1113909384","903,8915248611","905,5546418917","935,5299385996","943,8554693358","913,4123619364","928,8635824884","938,3511566837","961,499931611","978,0534306168","1018,361971072","1061,1977310767","1107,7281747872","1163,3027272165","1226,5405477191","1285,8645275595","1365,4023443428","1463,2135731072","1499,7283112986","1565,9003340903","1595,9150374677","1620,8232895661","1618,4576653362","1627,2747035863",..
Zimbabwe,ZWE,gdp_pc,GDP per capita (constant 2010 US$),"897,5235192939","923,7953523815","906,9017319627","932,4449325818","892,5205121968","906,550348554","891,4098815035","935,8620458831","924,5206508098","1006,621672834","1194,1713861453","1257,9868692503","1317,311637275","1306,5063430527","1347,4443322191","1279,4099738938","1246,0464264374","1126,0033930647","1062,6260225307","1062,994204515","1175,1352427242","1274,6833752083","1259,1959797223","1230,3936726052","1161,4058387929","1196,6351993074","1178,5586258051","1151,4467096866","1198,3045297829","1222,6472601045","1272,051032406","1309,0049943773","1164,2535936812","1152,450441877","1234,9661800592","1214,6934596905","1317,5098622273","1330,6762850946","1347,9717977886","1317,9688426929","1261,1630865912","1264,4306208696","1139,5900702035","935,9301577051","871,6671053385","811,5629532606","772,4725860873","732,7699827985","593,1272466818","652,2887325828","719,979516975","813,8340104692","913,5306295763","942,0386553654","939,7802726584","933,5032635816","917,5637152028",..
